MUNICIPIO;ANO;MES;NATUREZA;TOTAL
Novo Horizonte do Norte;2019;11;Roubo total;0
Novo Horizonte do Norte;2019;12;Roubo total;0
Novo Mundo;2017;1;Homicidio doloso;0
Novo Mundo;2017;2;Homicidio doloso;0
Novo Mundo;2017;3;Homicidio doloso;0
Novo Mundo;2017;4;Homicidio doloso;0
Novo Mundo;2017;5;Homicidio doloso;0
Novo Mundo;2017;6;Homicidio doloso;0
Novo Mundo;2017;7;Homicidio doloso;0
Novo Mundo;2017;8;Homicidio doloso;0
Novo Mundo;2017;9;Homicidio doloso;0
Novo Mundo;2017;10;Homicidio doloso;0
Novo Mundo;2017;11;Homicidio doloso;0
Novo Mundo;2017;12;Homicidio doloso;0
Novo Mundo;2018;1;Homicidio doloso;0
Novo Mundo;2018;2;Homicidio doloso;0
Novo Mundo;2018;3;Homicidio doloso;0
Novo Mundo;2018;4;Homicidio doloso;0
Novo Mundo;2018;5;Homicidio doloso;0
Novo Mundo;2018;6;Homicidio doloso;0
Novo Mundo;2018;7;Homicidio doloso;0
Novo Mundo;2018;8;Homicidio doloso;0
Novo Mundo;2018;9;Homicidio doloso;0
Novo Mundo;2018;10;Homicidio doloso;0
Novo Mundo;2018;11;Homicidio doloso;0
Novo Mundo;2018;12;Homicidio doloso;0
Novo Mundo;2019;1;Homicidio doloso;0
Novo Mundo;2019;2;Homicidio doloso;0
Novo Mundo;2019;3;Homicidio doloso;0
Novo Mundo;2019;4;Homicidio doloso;0
Novo Mundo;2019;5;Homicidio doloso;2
Novo Mundo;2019;6;Homicidio doloso;0
Novo Mundo;2019;7;Homicidio doloso;1
Novo Mundo;2019;8;Homicidio doloso;0
Novo Mundo;2019;9;Homicidio doloso;0
Novo Mundo;2019;10;Homicidio doloso;0
Novo Mundo;2019;11;Homicidio doloso;1
Novo Mundo;2019;12;Homicidio doloso;0
Novo Mundo;2017;1;Roubo total;0
Novo Mundo;2017;2;Roubo total;0
Novo Mundo;2017;3;Roubo total;0
Novo Mundo;2017;4;Roubo total;0
Novo Mundo;2017;5;Roubo total;0
Novo Mundo;2017;6;Roubo total;0
Novo Mundo;2017;7;Roubo total;0
Novo Mundo;2017;8;Roubo total;0
Novo Mundo;2017;9;Roubo total;0
Novo Mundo;2017;10;Roubo total;0
Novo Mundo;2017;11;Roubo total;0
Novo Mundo;2017;12;Roubo total;0
Novo Mundo;2018;1;Roubo total;0
Novo Mundo;2018;2;Roubo total;0
Novo Mundo;2018;3;Roubo total;0
Novo Mundo;2018;4;Roubo total;0
Novo Mundo;2018;5;Roubo total;0
Novo Mundo;2018;6;Roubo total;0
Novo Mundo;2018;7;Roubo total;0
Novo Mundo;2018;8;Roubo total;0
Novo Mundo;2018;9;Roubo total;0
Novo Mundo;2018;10;Roubo total;0
Novo Mundo;2018;11;Roubo total;0
Novo Mundo;2018;12;Roubo total;0
Novo Mundo;2019;1;Roubo total;0
Novo Mundo;2019;2;Roubo total;0
Novo Mundo;2019;3;Roubo total;0
Novo Mundo;2019;4;Roubo total;0
Novo Mundo;2019;5;Roubo total;0
Novo Mundo;2019;6;Roubo total;0
Novo Mundo;2019;7;Roubo total;0
Novo Mundo;2019;8;Roubo total;0
Novo Mundo;2019;9;Roubo total;0
Novo Mundo;2019;10;Roubo total;0
Novo Mundo;2019;11;Roubo total;0
Novo Mundo;2019;12;Roubo total;0
Novo Santo Antonio ;2017;1;Homicidio doloso;0
Novo Santo Antonio ;2017;2;Homicidio doloso;0
Novo Santo Antonio ;2017;3;Homicidio doloso;0
Novo Santo Antonio ;2017;4;Homicidio doloso;0
Novo Santo Antonio ;2017;5;Homicidio doloso;0
Novo Santo Antonio ;2017;6;Homicidio doloso;0
Novo Santo Antonio ;2017;7;Homicidio doloso;0
Novo Santo Antonio ;2017;8;Homicidio doloso;0
Novo Santo Antonio ;2017;9;Homicidio doloso;0
Novo Santo Antonio ;2017;10;Homicidio doloso;0
Novo Santo Antonio ;2017;11;Homicidio doloso;0
Novo Santo Antonio ;2017;12;Homicidio doloso;0
Novo Santo Antonio ;2018;1;Homicidio doloso;0
Novo Santo Antonio ;2018;2;Homicidio doloso;0
Novo Santo Antonio ;2018;3;Homicidio doloso;0
Novo Santo Antonio ;2018;4;Homicidio doloso;0
Novo Santo Antonio ;2018;5;Homicidio doloso;0
Novo Santo Antonio ;2018;6;Homicidio doloso;0
Novo Santo Antonio ;2018;7;Homicidio doloso;0
Novo Santo Antonio ;2018;8;Homicidio doloso;0
Novo Santo Antonio ;2018;9;Homicidio doloso;0
Novo Santo Antonio ;2018;10;Homicidio doloso;0
Novo Santo Antonio ;2018;11;Homicidio doloso;0
Novo Santo Antonio ;2018;12;Homicidio doloso;0
Novo Santo Antonio ;2019;1;Homicidio doloso;0
Novo Santo Antonio ;2019;2;Homicidio doloso;0
Novo Santo Antonio ;2019;3;Homicidio doloso;0
Novo Santo Antonio ;2019;4;Homicidio doloso;0
Novo Santo Antonio ;2019;5;Homicidio doloso;0
Novo Santo Antonio ;2019;6;Homicidio doloso;0
Novo Santo Antonio ;2019;7;Homicidio doloso;0
Novo Santo Antonio ;2019;8;Homicidio doloso;0
Novo Santo Antonio ;2019;9;Homicidio doloso;0
Novo Santo Antonio ;2019;10;Homicidio doloso;0
Novo Santo Antonio ;2019;11;Homicidio doloso;0
Novo Santo Antonio ;2019;12;Homicidio doloso;0
Novo Santo Antonio ;2017;1;Roubo total;0
Novo Santo Antonio ;2017;2;Roubo total;0
Novo Santo Antonio ;2017;3;Roubo total;0
Novo Santo Antonio ;2017;4;Roubo total;0
Novo Santo Antonio ;2017;5;Roubo total;0
Novo Santo Antonio ;2017;6;Roubo total;0
Novo Santo Antonio ;2017;7;Roubo total;0
Novo Santo Antonio ;2017;8;Roubo total;0
Novo Santo Antonio ;2017;9;Roubo total;0
Novo Santo Antonio ;2017;10;Roubo total;0
Novo Santo Antonio ;2017;11;Roubo total;0
Novo Santo Antonio ;2017;12;Roubo total;0
Novo Santo Antonio ;2018;1;Roubo total;0
Novo Santo Antonio ;2018;2;Roubo total;0
Novo Santo Antonio ;2018;3;Roubo total;0
Novo Santo Antonio ;2018;4;Roubo total;0
Novo Santo Antonio ;2018;5;Roubo total;0
Novo Santo Antonio ;2018;6;Roubo total;0
Novo Santo Antonio ;2018;7;Roubo total;0
Novo Santo Antonio ;2018;8;Roubo total;0
Novo Santo Antonio ;2018;9;Roubo total;0
Novo Santo Antonio ;2018;10;Roubo total;0
Novo Santo Antonio ;2018;11;Roubo total;0
Novo Santo Antonio ;2018;12;Roubo total;0
Novo Santo Antonio ;2019;1;Roubo total;0
Novo Santo Antonio ;2019;2;Roubo total;0
Novo Santo Antonio ;2019;3;Roubo total;0
Novo Santo Antonio ;2019;4;Roubo total;0
Novo Santo Antonio ;2019;5;Roubo total;0
Novo Santo Antonio ;2019;6;Roubo total;0
Novo Santo Antonio ;2019;7;Roubo total;0
Novo Santo Antonio ;2019;8;Roubo total;0
Novo Santo Antonio ;2019;9;Roubo total;0
Novo Santo Antonio ;2019;10;Roubo total;0
Novo Santo Antonio ;2019;11;Roubo total;0
Novo Santo Antonio ;2019;12;Roubo total;0
Novo Sao Joaquim;2017;1;Homicidio doloso;0
Novo Sao Joaquim;2017;2;Homicidio doloso;0
Novo Sao Joaquim;2017;3;Homicidio doloso;0
Novo Sao Joaquim;2017;4;Homicidio doloso;0
Novo Sao Joaquim;2017;5;Homicidio doloso;0
Novo Sao Joaquim;2017;6;Homicidio doloso;0
Novo Sao Joaquim;2017;7;Homicidio doloso;2
Novo Sao Joaquim;2017;8;Homicidio doloso;0
Novo Sao Joaquim;2017;9;Homicidio doloso;0
Novo Sao Joaquim;2017;10;Homicidio doloso;0
Novo Sao Joaquim;2017;11;Homicidio doloso;0
Novo Sao Joaquim;2017;12;Homicidio doloso;0
Novo Sao Joaquim;2018;1;Homicidio doloso;0
Novo Sao Joaquim;2018;2;Homicidio doloso;0
Novo Sao Joaquim;2018;3;Homicidio doloso;0
Novo Sao Joaquim;2018;4;Homicidio doloso;0
Novo Sao Joaquim;2018;5;Homicidio doloso;0
Novo Sao Joaquim;2018;6;Homicidio doloso;0
Novo Sao Joaquim;2018;7;Homicidio doloso;0
Novo Sao Joaquim;2018;8;Homicidio doloso;0
Novo Sao Joaquim;2018;9;Homicidio doloso;0
Novo Sao Joaquim;2018;10;Homicidio doloso;0
Novo Sao Joaquim;2018;11;Homicidio doloso;0
Novo Sao Joaquim;2018;12;Homicidio doloso;0
Novo Sao Joaquim;2019;1;Homicidio doloso;0
Novo Sao Joaquim;2019;2;Homicidio doloso;0
Novo Sao Joaquim;2019;3;Homicidio doloso;0
Novo Sao Joaquim;2019;4;Homicidio doloso;0
Novo Sao Joaquim;2019;5;Homicidio doloso;0
Novo Sao Joaquim;2019;6;Homicidio doloso;0
Novo Sao Joaquim;2019;7;Homicidio doloso;0
Novo Sao Joaquim;2019;8;Homicidio doloso;0
Novo Sao Joaquim;2019;9;Homicidio doloso;0
Novo Sao Joaquim;2019;10;Homicidio doloso;0
Novo Sao Joaquim;2019;11;Homicidio doloso;0
Novo Sao Joaquim;2019;12;Homicidio doloso;0
Novo Sao Joaquim;2017;1;Roubo total;0
Novo Sao Joaquim;2017;2;Roubo total;0
Novo Sao Joaquim;2017;3;Roubo total;0
Novo Sao Joaquim;2017;4;Roubo total;0
Novo Sao Joaquim;2017;5;Roubo total;0
Novo Sao Joaquim;2017;6;Roubo total;0
Novo Sao Joaquim;2017;7;Roubo total;0
Novo Sao Joaquim;2017;8;Roubo total;0
Novo Sao Joaquim;2017;9;Roubo total;0
Novo Sao Joaquim;2017;10;Roubo total;0
Novo Sao Joaquim;2017;11;Roubo total;1
Novo Sao Joaquim;2017;12;Roubo total;0
Novo Sao Joaquim;2018;1;Roubo total;0
Novo Sao Joaquim;2018;2;Roubo total;0
Novo Sao Joaquim;2018;3;Roubo total;1
Novo Sao Joaquim;2018;4;Roubo total;1
Novo Sao Joaquim;2018;5;Roubo total;0
Novo Sao Joaquim;2018;6;Roubo total;0
Novo Sao Joaquim;2018;7;Roubo total;0
Novo Sao Joaquim;2018;8;Roubo total;0
Novo Sao Joaquim;2018;9;Roubo total;0
Novo Sao Joaquim;2018;10;Roubo total;0
Novo Sao Joaquim;2018;11;Roubo total;0
Novo Sao Joaquim;2018;12;Roubo total;0
Novo Sao Joaquim;2019;1;Roubo total;0
Novo Sao Joaquim;2019;2;Roubo total;0
Novo Sao Joaquim;2019;3;Roubo total;0
Novo Sao Joaquim;2019;4;Roubo total;0
Novo Sao Joaquim;2019;5;Roubo total;0
Novo Sao Joaquim;2019;6;Roubo total;0
Novo Sao Joaquim;2019;7;Roubo total;0
Novo Sao Joaquim;2019;8;Roubo total;0
Novo Sao Joaquim;2019;9;Roubo total;0
Novo Sao Joaquim;2019;10;Roubo total;0
Novo Sao Joaquim;2019;11;Roubo total;0
Novo Sao Joaquim;2019;12;Roubo total;0
Paranaita;2017;1;Homicidio doloso;0
Paranaita;2017;2;Homicidio doloso;0
Paranaita;2017;3;Homicidio doloso;0
Paranaita;2017;4;Homicidio doloso;1
Paranaita;2017;5;Homicidio doloso;0
Paranaita;2017;6;Homicidio doloso;1
Paranaita;2017;7;Homicidio doloso;1
Paranaita;2017;8;Homicidio doloso;0
Paranaita;2017;9;Homicidio doloso;0
Paranaita;2017;10;Homicidio doloso;0
Paranaita;2017;11;Homicidio doloso;0
Paranaita;2017;12;Homicidio doloso;0
Paranaita;2018;1;Homicidio doloso;0
Paranaita;2018;2;Homicidio doloso;0
Paranaita;2018;3;Homicidio doloso;0
Paranaita;2018;4;Homicidio doloso;0
Paranaita;2018;5;Homicidio doloso;0
Paranaita;2018;6;Homicidio doloso;0
Paranaita;2018;7;Homicidio doloso;1
Paranaita;2018;8;Homicidio doloso;0
Paranaita;2018;9;Homicidio doloso;0
Paranaita;2018;10;Homicidio doloso;0
Paranaita;2018;11;Homicidio doloso;0
Paranaita;2018;12;Homicidio doloso;1
Paranaita;2019;1;Homicidio doloso;0
Paranaita;2019;2;Homicidio doloso;0
Paranaita;2019;3;Homicidio doloso;0
Paranaita;2019;4;Homicidio doloso;1
Paranaita;2019;5;Homicidio doloso;0
Paranaita;2019;6;Homicidio doloso;0
Paranaita;2019;7;Homicidio doloso;0
Paranaita;2019;8;Homicidio doloso;0
Paranaita;2019;9;Homicidio doloso;0
Paranaita;2019;10;Homicidio doloso;0
Paranaita;2019;11;Homicidio doloso;0
Paranaita;2019;12;Homicidio doloso;0
Paranaita;2017;1;Roubo total;0
Paranaita;2017;2;Roubo total;0
Paranaita;2017;3;Roubo total;3
Paranaita;2017;4;Roubo total;4
Paranaita;2017;5;Roubo total;2
Paranaita;2017;6;Roubo total;0
Paranaita;2017;7;Roubo total;0
Paranaita;2017;8;Roubo total;3
Paranaita;2017;9;Roubo total;0
Paranaita;2017;10;Roubo total;0
Paranaita;2017;11;Roubo total;0
Paranaita;2017;12;Roubo total;0
Paranaita;2018;1;Roubo total;1
Paranaita;2018;2;Roubo total;0
Paranaita;2018;3;Roubo total;3
Paranaita;2018;4;Roubo total;6
Paranaita;2018;5;Roubo total;3
Paranaita;2018;6;Roubo total;2
Paranaita;2018;7;Roubo total;3
Paranaita;2018;8;Roubo total;3
Paranaita;2018;9;Roubo total;1
Paranaita;2018;10;Roubo total;2
Paranaita;2018;11;Roubo total;4
Paranaita;2018;12;Roubo total;1
Paranaita;2019;1;Roubo total;0
Paranaita;2019;2;Roubo total;0
Paranaita;2019;3;Roubo total;5
Paranaita;2019;4;Roubo total;1
Paranaita;2019;5;Roubo total;2
Paranaita;2019;6;Roubo total;1
Paranaita;2019;7;Roubo total;0
Paranaita;2019;8;Roubo total;0
Paranaita;2019;9;Roubo total;0
Paranaita;2019;10;Roubo total;0
Paranaita;2019;11;Roubo total;2
Paranaita;2019;12;Roubo total;1
Paranatinga;2017;1;Homicidio doloso;1
Paranatinga;2017;2;Homicidio doloso;0
Paranatinga;2017;3;Homicidio doloso;2
Paranatinga;2017;4;Homicidio doloso;1
Paranatinga;2017;5;Homicidio doloso;0
Paranatinga;2017;6;Homicidio doloso;2
Paranatinga;2017;7;Homicidio doloso;1
Paranatinga;2017;8;Homicidio doloso;0
Paranatinga;2017;9;Homicidio doloso;2
Paranatinga;2017;10;Homicidio doloso;1
Paranatinga;2017;11;Homicidio doloso;0
Paranatinga;2017;12;Homicidio doloso;0
Paranatinga;2018;1;Homicidio doloso;1
Paranatinga;2018;2;Homicidio doloso;1
Paranatinga;2018;3;Homicidio doloso;4
Paranatinga;2018;4;Homicidio doloso;1
Paranatinga;2018;5;Homicidio doloso;0
Paranatinga;2018;6;Homicidio doloso;2
Paranatinga;2018;7;Homicidio doloso;0
Paranatinga;2018;8;Homicidio doloso;1
Paranatinga;2018;9;Homicidio doloso;1
Paranatinga;2018;10;Homicidio doloso;1
Paranatinga;2018;11;Homicidio doloso;1
Paranatinga;2018;12;Homicidio doloso;2
Paranatinga;2019;1;Homicidio doloso;1
Paranatinga;2019;2;Homicidio doloso;0
Paranatinga;2019;3;Homicidio doloso;2
Paranatinga;2019;4;Homicidio doloso;1
Paranatinga;2019;5;Homicidio doloso;0
Paranatinga;2019;6;Homicidio doloso;0
Paranatinga;2019;7;Homicidio doloso;0
Paranatinga;2019;8;Homicidio doloso;0
Paranatinga;2019;9;Homicidio doloso;1
Paranatinga;2019;10;Homicidio doloso;1
Paranatinga;2019;11;Homicidio doloso;2
Paranatinga;2019;12;Homicidio doloso;0
Paranatinga;2017;1;Roubo total;2
Paranatinga;2017;2;Roubo total;2
Paranatinga;2017;3;Roubo total;0
Paranatinga;2017;4;Roubo total;0
Paranatinga;2017;5;Roubo total;0
Paranatinga;2017;6;Roubo total;5
Paranatinga;2017;7;Roubo total;8
Paranatinga;2017;8;Roubo total;0
Paranatinga;2017;9;Roubo total;2
Paranatinga;2017;10;Roubo total;1
Paranatinga;2017;11;Roubo total;0
Paranatinga;2017;12;Roubo total;3
Paranatinga;2018;1;Roubo total;8
Paranatinga;2018;2;Roubo total;5
Paranatinga;2018;3;Roubo total;5
Paranatinga;2018;4;Roubo total;5
Paranatinga;2018;5;Roubo total;6
Paranatinga;2018;6;Roubo total;2
Paranatinga;2018;7;Roubo total;3
Paranatinga;2018;8;Roubo total;7
Paranatinga;2018;9;Roubo total;5
Paranatinga;2018;10;Roubo total;4
Paranatinga;2018;11;Roubo total;9
Paranatinga;2018;12;Roubo total;0
Paranatinga;2019;1;Roubo total;0
Paranatinga;2019;2;Roubo total;1
Paranatinga;2019;3;Roubo total;3
Paranatinga;2019;4;Roubo total;0
Paranatinga;2019;5;Roubo total;0
Paranatinga;2019;6;Roubo total;1
Paranatinga;2019;7;Roubo total;0
Paranatinga;2019;8;Roubo total;2
Paranatinga;2019;9;Roubo total;3
Paranatinga;2019;10;Roubo total;0
Paranatinga;2019;11;Roubo total;4
Paranatinga;2019;12;Roubo total;1
Pedra Preta;2017;1;Homicidio doloso;0
Pedra Preta;2017;2;Homicidio doloso;0
Pedra Preta;2017;3;Homicidio doloso;0
Pedra Preta;2017;4;Homicidio doloso;0
Pedra Preta;2017;5;Homicidio doloso;0
Pedra Preta;2017;6;Homicidio doloso;0
Pedra Preta;2017;7;Homicidio doloso;2
Pedra Preta;2017;8;Homicidio doloso;0
Pedra Preta;2017;9;Homicidio doloso;1
Pedra Preta;2017;10;Homicidio doloso;0
Pedra Preta;2017;11;Homicidio doloso;0
Pedra Preta;2017;12;Homicidio doloso;1
Pedra Preta;2018;1;Homicidio doloso;0
Pedra Preta;2018;2;Homicidio doloso;1
Pedra Preta;2018;3;Homicidio doloso;1
Pedra Preta;2018;4;Homicidio doloso;0
Pedra Preta;2018;5;Homicidio doloso;0
Pedra Preta;2018;6;Homicidio doloso;0
Pedra Preta;2018;7;Homicidio doloso;0
Pedra Preta;2018;8;Homicidio doloso;0
Pedra Preta;2018;9;Homicidio doloso;0
Pedra Preta;2018;10;Homicidio doloso;0
Pedra Preta;2018;11;Homicidio doloso;0
Pedra Preta;2018;12;Homicidio doloso;0
Pedra Preta;2019;1;Homicidio doloso;1
Pedra Preta;2019;2;Homicidio doloso;0
Pedra Preta;2019;3;Homicidio doloso;0
Pedra Preta;2019;4;Homicidio doloso;0
Pedra Preta;2019;5;Homicidio doloso;1
Pedra Preta;2019;6;Homicidio doloso;0
Pedra Preta;2019;7;Homicidio doloso;0
Pedra Preta;2019;8;Homicidio doloso;0
Pedra Preta;2019;9;Homicidio doloso;0
Pedra Preta;2019;10;Homicidio doloso;1
Pedra Preta;2019;11;Homicidio doloso;1
Pedra Preta;2019;12;Homicidio doloso;0
Pedra Preta;2017;1;Roubo total;5
Pedra Preta;2017;2;Roubo total;0
Pedra Preta;2017;3;Roubo total;0
Pedra Preta;2017;4;Roubo total;11
Pedra Preta;2017;5;Roubo total;9
Pedra Preta;2017;6;Roubo total;3
Pedra Preta;2017;7;Roubo total;1
Pedra Preta;2017;8;Roubo total;3
Pedra Preta;2017;9;Roubo total;6
Pedra Preta;2017;10;Roubo total;1
Pedra Preta;2017;11;Roubo total;0
Pedra Preta;2017;12;Roubo total;3
Pedra Preta;2018;1;Roubo total;7
Pedra Preta;2018;2;Roubo total;9
Pedra Preta;2018;3;Roubo total;4
Pedra Preta;2018;4;Roubo total;7
Pedra Preta;2018;5;Roubo total;11
Pedra Preta;2018;6;Roubo total;5
Pedra Preta;2018;7;Roubo total;4
Pedra Preta;2018;8;Roubo total;4
Pedra Preta;2018;9;Roubo total;4
Pedra Preta;2018;10;Roubo total;6
Pedra Preta;2018;11;Roubo total;3
Pedra Preta;2018;12;Roubo total;4
Pedra Preta;2019;1;Roubo total;5
Pedra Preta;2019;2;Roubo total;4
Pedra Preta;2019;3;Roubo total;2
Pedra Preta;2019;4;Roubo total;0
Pedra Preta;2019;5;Roubo total;1
Pedra Preta;2019;6;Roubo total;3
Pedra Preta;2019;7;Roubo total;10
Pedra Preta;2019;8;Roubo total;8
Pedra Preta;2019;9;Roubo total;3
Pedra Preta;2019;10;Roubo total;11
Pedra Preta;2019;11;Roubo total;2
Pedra Preta;2019;12;Roubo total;2
Peixoto de Azevedo;2017;1;Homicidio doloso;0
Peixoto de Azevedo;2017;2;Homicidio doloso;0
Peixoto de Azevedo;2017;3;Homicidio doloso;1
Peixoto de Azevedo;2017;4;Homicidio doloso;3
Peixoto de Azevedo;2017;5;Homicidio doloso;2
Peixoto de Azevedo;2017;6;Homicidio doloso;2
Peixoto de Azevedo;2017;7;Homicidio doloso;0
Peixoto de Azevedo;2017;8;Homicidio doloso;2
Peixoto de Azevedo;2017;9;Homicidio doloso;1
Peixoto de Azevedo;2017;10;Homicidio doloso;1
Peixoto de Azevedo;2017;11;Homicidio doloso;1
Peixoto de Azevedo;2017;12;Homicidio doloso;4
Peixoto de Azevedo;2018;1;Homicidio doloso;2
Peixoto de Azevedo;2018;2;Homicidio doloso;0
Peixoto de Azevedo;2018;3;Homicidio doloso;2
Peixoto de Azevedo;2018;4;Homicidio doloso;1
Peixoto de Azevedo;2018;5;Homicidio doloso;0
Peixoto de Azevedo;2018;6;Homicidio doloso;0
Peixoto de Azevedo;2018;7;Homicidio doloso;1
Peixoto de Azevedo;2018;8;Homicidio doloso;0
Peixoto de Azevedo;2018;9;Homicidio doloso;0
Peixoto de Azevedo;2018;10;Homicidio doloso;1
Peixoto de Azevedo;2018;11;Homicidio doloso;0
Peixoto de Azevedo;2018;12;Homicidio doloso;5
Peixoto de Azevedo;2019;1;Homicidio doloso;0
Peixoto de Azevedo;2019;2;Homicidio doloso;0
Peixoto de Azevedo;2019;3;Homicidio doloso;0
Peixoto de Azevedo;2019;4;Homicidio doloso;2
Peixoto de Azevedo;2019;5;Homicidio doloso;0
Peixoto de Azevedo;2019;6;Homicidio doloso;0
Peixoto de Azevedo;2019;7;Homicidio doloso;0
Peixoto de Azevedo;2019;8;Homicidio doloso;1
Peixoto de Azevedo;2019;9;Homicidio doloso;0
Peixoto de Azevedo;2019;10;Homicidio doloso;0
Peixoto de Azevedo;2019;11;Homicidio doloso;0
Peixoto de Azevedo;2019;12;Homicidio doloso;1
Peixoto de Azevedo;2017;1;Roubo total;10
Peixoto de Azevedo;2017;2;Roubo total;0
Peixoto de Azevedo;2017;3;Roubo total;14
Peixoto de Azevedo;2017;4;Roubo total;6
Peixoto de Azevedo;2017;5;Roubo total;13
Peixoto de Azevedo;2017;6;Roubo total;8
Peixoto de Azevedo;2017;7;Roubo total;5
Peixoto de Azevedo;2017;8;Roubo total;11
Peixoto de Azevedo;2017;9;Roubo total;8
Peixoto de Azevedo;2017;10;Roubo total;10
Peixoto de Azevedo;2017;11;Roubo total;10
Peixoto de Azevedo;2017;12;Roubo total;9
Peixoto de Azevedo;2018;1;Roubo total;18
Peixoto de Azevedo;2018;2;Roubo total;16
Peixoto de Azevedo;2018;3;Roubo total;5
Peixoto de Azevedo;2018;4;Roubo total;9
Peixoto de Azevedo;2018;5;Roubo total;16
Peixoto de Azevedo;2018;6;Roubo total;0
Peixoto de Azevedo;2018;7;Roubo total;11
Peixoto de Azevedo;2018;8;Roubo total;16
Peixoto de Azevedo;2018;9;Roubo total;11
Peixoto de Azevedo;2018;10;Roubo total;10
Peixoto de Azevedo;2018;11;Roubo total;13
Peixoto de Azevedo;2018;12;Roubo total;1
Peixoto de Azevedo;2019;1;Roubo total;5
Peixoto de Azevedo;2019;2;Roubo total;11
Peixoto de Azevedo;2019;3;Roubo total;8
Peixoto de Azevedo;2019;4;Roubo total;6
Peixoto de Azevedo;2019;5;Roubo total;5
Peixoto de Azevedo;2019;6;Roubo total;5
Peixoto de Azevedo;2019;7;Roubo total;3
Peixoto de Azevedo;2019;8;Roubo total;2
Peixoto de Azevedo;2019;9;Roubo total;6
Peixoto de Azevedo;2019;10;Roubo total;6
Peixoto de Azevedo;2019;11;Roubo total;8
Peixoto de Azevedo;2019;12;Roubo total;6
Planalto da Serra;2017;1;Homicidio doloso;0
Planalto da Serra;2017;2;Homicidio doloso;0
Planalto da Serra;2017;3;Homicidio doloso;0
Planalto da Serra;2017;4;Homicidio doloso;0
Planalto da Serra;2017;5;Homicidio doloso;0
Planalto da Serra;2017;6;Homicidio doloso;0
Planalto da Serra;2017;7;Homicidio doloso;0
Planalto da Serra;2017;8;Homicidio doloso;0
Planalto da Serra;2017;9;Homicidio doloso;0
Planalto da Serra;2017;10;Homicidio doloso;0
Planalto da Serra;2017;11;Homicidio doloso;0
Planalto da Serra;2017;12;Homicidio doloso;0
Planalto da Serra;2018;1;Homicidio doloso;0
Planalto da Serra;2018;2;Homicidio doloso;0
Planalto da Serra;2018;3;Homicidio doloso;0
Planalto da Serra;2018;4;Homicidio doloso;0
Planalto da Serra;2018;5;Homicidio doloso;0
Planalto da Serra;2018;6;Homicidio doloso;0
Planalto da Serra;2018;7;Homicidio doloso;0
Planalto da Serra;2018;8;Homicidio doloso;0
Planalto da Serra;2018;9;Homicidio doloso;0
Planalto da Serra;2018;10;Homicidio doloso;0
Planalto da Serra;2018;11;Homicidio doloso;0
Planalto da Serra;2018;12;Homicidio doloso;0
Planalto da Serra;2019;1;Homicidio doloso;0
Planalto da Serra;2019;2;Homicidio doloso;0
Planalto da Serra;2019;3;Homicidio doloso;0
Planalto da Serra;2019;4;Homicidio doloso;0
Planalto da Serra;2019;5;Homicidio doloso;0
Planalto da Serra;2019;6;Homicidio doloso;0
Planalto da Serra;2019;7;Homicidio doloso;0
Planalto da Serra;2019;8;Homicidio doloso;0
Planalto da Serra;2019;9;Homicidio doloso;0
Planalto da Serra;2019;10;Homicidio doloso;0
Planalto da Serra;2019;11;Homicidio doloso;0
Planalto da Serra;2019;12;Homicidio doloso;0
Planalto da Serra;2017;1;Roubo total;0
Planalto da Serra;2017;2;Roubo total;0
Planalto da Serra;2017;3;Roubo total;0
Planalto da Serra;2017;4;Roubo total;0
Planalto da Serra;2017;5;Roubo total;0
Planalto da Serra;2017;6;Roubo total;0
Planalto da Serra;2017;7;Roubo total;0
Planalto da Serra;2017;8;Roubo total;0
Planalto da Serra;2017;9;Roubo total;0
Planalto da Serra;2017;10;Roubo total;0
Planalto da Serra;2017;11;Roubo total;0
Planalto da Serra;2017;12;Roubo total;0
Planalto da Serra;2018;1;Roubo total;0
Planalto da Serra;2018;2;Roubo total;0
Planalto da Serra;2018;3;Roubo total;0
Planalto da Serra;2018;4;Roubo total;0
Planalto da Serra;2018;5;Roubo total;0
Planalto da Serra;2018;6;Roubo total;0
Planalto da Serra;2018;7;Roubo total;0
Planalto da Serra;2018;8;Roubo total;0
Planalto da Serra;2018;9;Roubo total;0
Planalto da Serra;2018;10;Roubo total;0
Planalto da Serra;2018;11;Roubo total;0
Planalto da Serra;2018;12;Roubo total;0
Planalto da Serra;2019;1;Roubo total;0
Planalto da Serra;2019;2;Roubo total;0
Planalto da Serra;2019;3;Roubo total;0
Planalto da Serra;2019;4;Roubo total;0
Planalto da Serra;2019;5;Roubo total;0
Planalto da Serra;2019;6;Roubo total;0
Planalto da Serra;2019;7;Roubo total;0
Planalto da Serra;2019;8;Roubo total;0
Planalto da Serra;2019;9;Roubo total;0
Planalto da Serra;2019;10;Roubo total;0
Planalto da Serra;2019;11;Roubo total;0
Planalto da Serra;2019;12;Roubo total;0
Pocone;2017;1;Homicidio doloso;0
Pocone;2017;2;Homicidio doloso;0
Pocone;2017;3;Homicidio doloso;0
Pocone;2017;4;Homicidio doloso;0
Pocone;2017;5;Homicidio doloso;1
Pocone;2017;6;Homicidio doloso;0
Pocone;2017;7;Homicidio doloso;0
Pocone;2017;8;Homicidio doloso;4
Pocone;2017;9;Homicidio doloso;0
Pocone;2017;10;Homicidio doloso;2
Pocone;2017;11;Homicidio doloso;2
